id,observed_on_string,time_observed_at,user_login,url,image_url,Location details,latitude,longitude,species_guess,scientific_name,common_name,iconic_taxon_name,tree species,percent canopy cover,tree diameter-centimeters,lichen percent north,lichen percent east,lichen percent south,lichen percent west,lichen air quality index score,bark ph,Comments
61124973,Mon Sep 28 2020 11:03:46 GMT-0700 (PDT),2020-09-28 18:03:46 UTC,leilanisingh,https://www.inaturalist.org/observations/61124973,https://static.inaturalist.org/photos/97781888/medium.jpg,"Channing Circle Park, Benicia, CA, US",38.09474497,-122.1833836,Common Lichens,Lecanoromycetes,common lichens,Fungi,Brown Dogwood,1.81,90.17,70,0,10,80,9,3.5,
61128955,Mon Sep 28 2020 14:40:45 GMT-0400 (EDT),2020-09-28 18:40:45 UTC,tobias5_,https://www.inaturalist.org/observations/61128955,https://inaturalist-open-data.s3.amazonaws.com/photos/97788694/medium.jpg,"Frederick, MD, US",39.43093745,-77.43899166,Common Lichens,Lecanoromycetes,common lichens,Fungi,White ash,0,37.5,25,50,25,0,6,,
61129975,Mon Sep 28 2020 14:50:19 GMT-0400 (EDT),2020-09-28 18:50:19 UTC,tobias5_,https://www.inaturalist.org/observations/61129975,https://inaturalist-open-data.s3.amazonaws.com/photos/97790305/medium.jpg,"Montevue Ln, Frederick, MD, US",39.43132156,-77.43911037,,Lecanoromycetes,common lichens,Fungi,White Ash,45.4,76,0,25,75,0,6,7,
61132069,Mon Sep 28 2020 15:10:20 GMT-0400 (EDT),2020-09-28 19:10:20 UTC,tobias5_,https://www.inaturalist.org/observations/61132069,https://inaturalist-open-data.s3.amazonaws.com/photos/97793734/medium.jpg,"Hood College, Frederick, MD, US",39.42112634,-77.42002674,,Lecanoromycetes,common lichens,Fungi,Longan,21.1,32.5,0,90,10,0,3,7,
61133475,Mon Sep 28 2020 15:15:54 GMT-0400 (EDT),2020-09-28 19:15:54 UTC,tobias5_,https://www.inaturalist.org/observations/61133475,https://inaturalist-open-data.s3.amazonaws.com/photos/97796054/medium.jpg,"Hood College, Frederick, MD, US",39.42091003,-77.41993113,,Lecanoromycetes,common lichens,Fungi,Olive Tree,14.6,70,85,15,0,0,6,7,
61134065,Mon Sep 28 2020 15:28:45 GMT-0400 (EDT),2020-09-28 19:28:45 UTC,tobias5_,https://www.inaturalist.org/observations/61134065,https://inaturalist-open-data.s3.amazonaws.com/photos/97797037/medium.jpg,"Carrollton Dr, Frederick, MD, US",39.40648931,-77.41408343,,Lecanoromycetes,common lichens,Fungi,Indian Bean,10,302,15,5,60,20,6,7,
61157702,Mon Sep 28 2020 11:06:21 GMT-0700 (PDT),2020-09-28 18:06:21 UTC,leilanisingh,https://www.inaturalist.org/observations/61157702,https://static.inaturalist.org/photos/97837251/medium.jpg,"Channing Circle Park, Benicia, CA, US",38.09499848,-122.1840417,Common Lichens,Lecanoromycetes,common lichens,Fungi,Brown Dogwood,1.81,90.17,70,0,10,80,9,3.5,
61324749,2020-09-29 2:14:37 PM EDT,2020-09-29 18:14:37 UTC,eschmidt2,https://www.inaturalist.org/observations/61324749,https://inaturalist-open-data.s3.amazonaws.com/photos/98118917/medium.jpeg,"Chestertown, MD 21620, USA",39.205291,-76.06631797,Foliose lichens,Lecanoromycetes,common lichens,Fungi,Magnolia grandiflora,63,218,30,20,50,5,6,,
61414253,26-Sep-20,,mohdrm,https://www.inaturalist.org/observations/61414253,https://static.inaturalist.org/photos/98273692/medium.jpeg,Val Vista Park,37.686002,-121.91282,Common Lichens,Lecanoromycetes,common lichens,Fungi,,58.16,45.68,0,0,3,0,1,,
61417373,26-Sep-20,,mohdrm,https://www.inaturalist.org/observations/61417373,https://static.inaturalist.org/photos/98278927/medium.jpeg,Val Vista Park,33.36793,-111.766683,common lichens,Lecanoromycetes,common lichens,Fungi,,9.16,24.26,0,14,1,0,3,,
61422051,9/26/2020,,rahman02,https://www.inaturalist.org/observations/61422051,https://static.inaturalist.org/photos/98286408/medium.jpeg,Val Vista Park,37.686266,-121.912622,Common Lichens,Lecanoromycetes,common lichens,Fungi,,23.49,28,0,0,0,0,3,,
61423087,9/26/2020,,rahman02,https://www.inaturalist.org/observations/61423087,https://static.inaturalist.org/photos/98288453/medium.jpg,Val Vista Park,37.68663,-121.913349,common lichens,Lecanoromycetes,common lichens,Fungi,,37.01,16.85,0,10,10,0,3,,
61423557,9/26/2020,,rahman02,https://www.inaturalist.org/observations/61423557,https://static.inaturalist.org/photos/98289129/medium.jpg,Val Vista Park,37.68591,-121.912918,common lichens,Lecanoromycetes,common lichens,Fungi,,35.87,72.86,0,0,0,0,3,,
61423957,9/26/2020,,rahman02,https://www.inaturalist.org/observations/61423957,https://static.inaturalist.org/photos/98289934/medium.jpeg,Val Vista Park,37.685332,-121.912875,common lichens,Lecanoromycetes,common lichens,Fungi,,58.17,38.8,0,0,0,0,3,,
61424517,9/26/2020,,rahman02,https://www.inaturalist.org/observations/61424517,https://static.inaturalist.org/photos/98290822/medium.jpeg,Val Vista Park,37.685244,-121.912521,common lichens,Lecanoromycetes,common lichens,Fungi,,42.96,54.98,0,0,0,0,3,,
61434348,Thu Oct 01 2020 19:03:03 GMT-0400 (EDT),2020-10-01 23:03:03 UTC,yaricsa_rivera_davila,https://www.inaturalist.org/observations/61434348,https://static.inaturalist.org/photos/98307779/medium.jpg,"Oak Grove Rd, Loganville, GA, US",33.86210749,-83.92278208,Common Lichens,Lecanoromycetes,common lichens,Fungi,Pinus resinosa,84.01,225.25,59,23,56,54,6,,
61486928,Fri Oct 02 2020 12:13:05 GMT-0400 (EDT),2020-10-02 16:13:05 UTC,aaustin14,https://www.inaturalist.org/observations/61486928,https://inaturalist-open-data.s3.amazonaws.com/photos/98399464/medium.jpg,"Ronald Reagan Park, Lawrenceville, GA, US",33.89404657,-84.0564073,Common Lichens,Lecanoromycetes,common lichens,Fungi,Pinus taeda,5.2,64.84,0,23,4,0,9,,
61493754,9/30/2020 18:43,2020-10-01 04:43:54 UTC,jennifer_e,https://www.inaturalist.org/observations/61493754,https://inaturalist-open-data.s3.amazonaws.com/photos/98411754/medium.jpg,bethesda park,33.901755,-84.09001,Common Lichens,Flavoparmelia,greenshield lichens,Fungi,Fagus grandifolia,80.13,21.68,49,23,69,68,6,,
61494350,2020-09-30 1:50:00 PM EDT,2020-09-30 17:50:00 UTC,lily233,https://www.inaturalist.org/observations/61494350,https://static.inaturalist.org/photos/98412825/medium.jpeg,St. Anne Convent,39.02961936,-84.38069668,,Lecanoromycetes,common lichens,Fungi,tulip poplar,85,67,0,0,0,0,0,,
61494529,2020-09-30 2:16:33 PM EDT,2020-09-30 18:16:33 UTC,lily233,https://www.inaturalist.org/observations/61494529,https://static.inaturalist.org/photos/98413741/medium.jpeg,St. Anne Convent,39.02961936,-84.38069668,,Lecanoromycetes,common lichens,Fungi,Acer sp.,60.4,28.1,9,6,1,3,6,,
61494558,,,natalie_cao,https://www.inaturalist.org/observations/61494558,https://static.inaturalist.org/photos/98413243/medium.jpeg,Lawrenceville Lawn,33.95451159,-83.98680858,oaks,Lecanoromycetes,common lichens,Fungi,Quercus sp.,73.01,31,54,49,27,12,9,,
61494710,,,jennifer_e,https://www.inaturalist.org/observations/61494710,https://inaturalist-open-data.s3.amazonaws.com/photos/98413450/medium.jpeg,bethesda park,33.902209,-84.08884,,Flavoparmelia,greenshield lichens,Fungi,water oak,52.98,18.6,94,93,78,42,6,,
61494998,,,jennifer_e,https://www.inaturalist.org/observations/61494998,https://inaturalist-open-data.s3.amazonaws.com/photos/98413999/medium.jpeg,bethesda park,33.902209,-84.08884,,Flavoparmelia,greenshield lichens,Fungi,water oak,58.72,28.3,87,84,39,11,6,,
61495440,Thu Oct 01 2020 19:18:03 GMT-0400 (EDT),2020-10-01 23:18:03 UTC,yaricsa_rivera_davila,https://www.inaturalist.org/observations/61495440,https://static.inaturalist.org/photos/98417365/medium.jpg,"Oak Grove Rd, Loganville, GA, US",33.86237905,-83.92317187,Common Lichens,Lecanoromycetes,common lichens,Fungi,Pinus resinosa,93.11,130.81,59,27,0,3,6,,
61496095,,,jennifer_e,https://www.inaturalist.org/observations/61496095,https://inaturalist-open-data.s3.amazonaws.com/photos/98416545/medium.jpeg,bethesda park,33.902209,-84.08884,,Roccellaceae,,Fungi,Quercus sp.,73.05,21.02,81,84,77,63,3,,
61497633,Fri Oct 02 2020 13:53:54 GMT-0400 (EDT),2020-10-02 17:53:54 UTC,yaricsa_rivera_davila,https://www.inaturalist.org/observations/61497633,https://static.inaturalist.org/photos/98418899/medium.jpg,"Oak Grove Rd, Loganville, GA, US",33.86195834,-83.92395192,common lichens,Lecanoromycetes,common lichens,Fungi,Triadica sebifera,57.09,116.84,4,6,4,9,6,,
61499106,2020-10-02 1:36:04 PM EDT,2020-10-02 17:36:04 UTC,natalie_cao,https://www.inaturalist.org/observations/61499106,https://static.inaturalist.org/photos/98421325/medium.jpeg,Lawrenceville Lawn,33.95451159,-83.98680858,common lichens,Lecanoromycetes,common lichens,Fungi,Bombacoidaea,79.26,45,82,39,17,41,6,,
61500758,Fri Oct 02 2020 12:43:03 GMT-0400 (EDT),2020-10-02 16:43:03 UTC,kimberly_cisneros,https://www.inaturalist.org/observations/61500758,https://inaturalist-open-data.s3.amazonaws.com/photos/98424208/medium.jpg,"Inwood Trail, Lawrenceville, GA, US",33.99172225,-84.02816575,Common Lichens,Lecanoromycetes,common lichens,Fungi,American Hard Pines,27.34,54.11,44,4,0,8,3,,
61501082,Fri Oct 02 2020 13:09:43 GMT-0400 (EDT),2020-10-02 17:09:43 UTC,kimberly_cisneros,https://www.inaturalist.org/observations/61501082,https://inaturalist-open-data.s3.amazonaws.com/photos/98424972/medium.jpg,"Inwood Trail, Lawrenceville, GA, US",33.99181679,-84.02823627,Common Lichens,Parmelioideae,typical shield lichens,Fungi,,25.62,57.3,38,3,20,7,3,,
61501288,Fri Oct 02 2020 13:25:36 GMT-0400 (EDT),2020-10-02 17:25:36 UTC,kimberly_cisneros,https://www.inaturalist.org/observations/61501288,https://inaturalist-open-data.s3.amazonaws.com/photos/98425529/medium.jpg,"Inwood Trail, Lawrenceville, GA, US",33.99198815,-84.02866574,Common Lichens,Lecanoromycetes,common lichens,Fungi,Beach Sheoak,23.03,28.97,28,8,3,1,3,,
61501610,Fri Oct 02 2020 13:38:35 GMT-0400 (EDT),2020-10-02 17:38:35 UTC,kimberly_cisneros,https://www.inaturalist.org/observations/61501610,https://inaturalist-open-data.s3.amazonaws.com/photos/98426272/medium.jpg,"Inwood Trail, Lawrenceville, GA, US",33.9924069,-84.02837807,Common Lichens,Lecanoromycetes,common lichens,Fungi,Callery Pear,35.12,35.01,60,26,45,12,3,,
61502269,Fri Oct 02 2020 13:51:29 GMT-0400 (EDT),2020-10-02 17:51:29 UTC,kimberly_cisneros,https://www.inaturalist.org/observations/61502269,https://inaturalist-open-data.s3.amazonaws.com/photos/98427725/medium.jpg,"Inwood Trail, Lawrenceville, GA, US",33.99202071,-84.02863,Common Lichens,Lecanoromycetes,common lichens,Fungi,Chinese Tallow,44.99,9.87,0,5,3,2,2,,
61502809,2020-10-02 3:42:00 PM EDT,2020-10-02 19:42:00 UTC,natalie_cao,https://www.inaturalist.org/observations/61502809,https://static.inaturalist.org/photos/98428738/medium.jpeg,Lawrenceville Lawn,33.95451159,-83.98680858,,Lecanoromycetes,common lichens,Fungi,Quercus sp.,78.62,31,47,40,33,11,6,,
61506032,Fri Oct 02 2020 14:10:53 GMT-0400 (EDT),2020-10-02 18:10:53 UTC,aaustin14,https://www.inaturalist.org/observations/61506032,https://inaturalist-open-data.s3.amazonaws.com/photos/98433906/medium.jpg,"Little Mulberry Park, Auburn, GA, US",34.03832056,-83.87589311,Common Lichens,Lecanoromycetes,common lichens,Fungi,Pinus echinata,5.75,52.47,17,49,23,43,6,,
61506292,Fri Oct 02 2020 14:29:53 GMT-0400 (EDT),2020-10-02 18:29:53 UTC,aaustin14,https://www.inaturalist.org/observations/61506292,https://inaturalist-open-data.s3.amazonaws.com/photos/98434455/medium.jpg,"Little Mulberry Park, Auburn, GA, US",34.04050802,-83.87653898,Common Lichens,Lecanoromycetes,common lichens,Fungi,Pinus echinata,2.98,38.81,3,13,3,27,6,,
61506620,Fri Oct 02 2020 15:59:50 GMT-0400 (EDT),2020-10-02 19:59:50 UTC,aaustin14,https://www.inaturalist.org/observations/61506620,https://inaturalist-open-data.s3.amazonaws.com/photos/98434935/medium.jpg,"Jerry Way, Norcross, GA, US",33.90392255,-84.23223529,Common Lichens,Lecanoromycetes,common lichens,Fungi,Acer rubrum,9.94,65.49,5,27,32,14,6,,
61507005,Fri Oct 02 2020 14:09:44 GMT-0400 (EDT),2020-10-02 18:09:44 UTC,yaricsa_rivera_davila,https://www.inaturalist.org/observations/61507005,https://static.inaturalist.org/photos/98435606/medium.jpg,"Oak Grove Rd, Loganville, GA, US",33.86200035,-83.92387079,Common Lichens,Lecanoromycetes,common lichens,Fungi,Pinus resinosa,88.83,137.16,1,20,28,18,6,,
61507179,Fri Oct 02 2020 14:40:20 GMT-0400 (EDT),2020-10-02 18:40:20 UTC,yaricsa_rivera_davila,https://www.inaturalist.org/observations/61507179,https://static.inaturalist.org/photos/98435992/medium.jpg,"Oak Grove Rd, Loganville, GA, US",33.86202445,-83.92378723,Common Lichens,Lecanoromycetes,common lichens,Fungi,Pinus resinosa,88.43,133.35,30,18,1,0,6,,
61515671,2020-10-02 6:23:00 PM EDT,2020-10-02 22:23:00 UTC,ckleinrusso,https://www.inaturalist.org/observations/61515671,https://inaturalist-open-data.s3.amazonaws.com/photos/98451112/medium.jpeg,"Snellville, GA 30039, USA",33.80888105,-84.03931753,Common Lichens,Lecanora thysanophora,Mapledust Lichen,Fungi,american sweet gum,54.47,65.25,7,1,0,5,6,6.1-6.5,
61515981,2020-10-02 6:30:33 PM EDT,2020-10-02 22:30:33 UTC,ckleinrusso,https://www.inaturalist.org/observations/61515981,https://inaturalist-open-data.s3.amazonaws.com/photos/98451656/medium.jpeg,"Snellville, GA 30039, USA",33.80888689,-84.03939734,Common Lichens,Lecanora thysanophora,Mapledust Lichen,Fungi,short leaf pine,30.81,78.62,63,0,0,0,6,,
61516150,2020-10-02 6:33:00 PM EDT,2020-10-02 22:33:00 UTC,ckleinrusso,https://www.inaturalist.org/observations/61516150,https://inaturalist-open-data.s3.amazonaws.com/photos/98452046/medium.jpeg,"Snellville, GA 30039, USA",33.808442,-84.0393454,Common Lichens,Lecanoromycetes,common lichens,Fungi,chinese sweet gum,50.06,35.33,0,0,3,17,6,7,
61516371,2020-10-02 6:36:14 PM EDT,2020-10-02 22:36:14 UTC,ckleinrusso,https://www.inaturalist.org/observations/61516371,https://inaturalist-open-data.s3.amazonaws.com/photos/98452412/medium.jpeg,"Snellville, GA 30039, USA",33.80873308,-84.03939907,Common Lichens,Lecanoromycetes,common lichens,Fungi,bishop wood tree,78.59,21.96,2,2,31,27,6,5.6-6,
61516641,2020-10-02 6:39:02 PM EDT,2020-10-02 22:39:02 UTC,ckleinrusso,https://www.inaturalist.org/observations/61516641,https://inaturalist-open-data.s3.amazonaws.com/photos/98452773/medium.jpeg,"Snellville, GA 30039, USA",33.80885052,-84.03930965,Common Lichens,Lecanoromycetes,common lichens,Fungi,american holly,25.17,25.78,26,1,3,6,6,,
61519543,Wed Sep 30 2020 16:35:06 GMT-0400 (EDT),2020-09-30 20:35:06 UTC,mkhiev,https://www.inaturalist.org/observations/61519543,https://inaturalist-open-data.s3.amazonaws.com/photos/98457631/medium.jpg,"Rhodes Jordan Park, Lawrenceville, GA, US",33.963695,-83.98010333,Lecanoromycetes,Lecanoromycetes,common lichens,Fungi,,68.89,20.22,19,33,21,40,3,,
61520368,Wed Sep 30 2020 16:40:04 GMT-0400 (EDT),2020-09-30 20:40:04 UTC,mkhiev,https://www.inaturalist.org/observations/61520368,https://inaturalist-open-data.s3.amazonaws.com/photos/98459017/medium.jpg,"Rhodes Jordan Park, Lawrenceville, GA, US",33.96372,-83.98011667,common lichens,Lecanoromycetes,common lichens,Fungi,,86.27,68.58,58,28,26,12,6,,
61521776,Wed Sep 30 2020 16:59:19 GMT-0400 (EDT),2020-09-30 20:59:19 UTC,mkhiev,https://www.inaturalist.org/observations/61521776,https://inaturalist-open-data.s3.amazonaws.com/photos/98461808/medium.jpg,"Rhodes Jordan Park, Lawrenceville, GA, US",33.96385833,-83.98036167,common lichens,Lecanoromycetes,common lichens,Fungi,,58.5,40.64,6,1,0,0,3,,
61522166,Wed Sep 30 2020 17:03:02 GMT-0400 (EDT),2020-09-30 21:03:02 UTC,mkhiev,https://www.inaturalist.org/observations/61522166,https://inaturalist-open-data.s3.amazonaws.com/photos/98462389/medium.jpg,"Rhodes Jordan Park, Lawrenceville, GA, US",33.96385333,-83.97995833,Common Lichens,Lecanoromycetes,common lichens,Fungi,,60.69,19.33,51,30,34,42,6,,
61536966,Fri Oct 02 2020 14:17:52 GMT-0400 (EDT),2020-10-02 18:17:52 UTC,mya_chambliss,https://www.inaturalist.org/observations/61536966,https://static.inaturalist.org/photos/98726950/medium.jpg,"Dolostone Way, Dacula, GA, US",33.91488667,-83.86627167,common lichens,Lecanoromycetes,common lichens,Fungi,Chinese Elm,95.8,15.25,0,0,0,0,6,,
61681768,Fri Oct 02 2020 13:25:34 GMT-0400 (EDT),2020-10-02 17:25:34 UTC,mya_chambliss,https://www.inaturalist.org/observations/61681768,https://static.inaturalist.org/photos/98727709/medium.jpg,"Dolostone Way, Dacula, GA, US",33.91474167,-83.86602,Common Lichens,Lecanoromycetes,common lichens,Fungi,Chinese Elm,95.16,11.64,0,2,0,0,6,,
61681940,Fri Oct 02 2020 13:50:00 GMT-0400 (EDT),2020-10-02 17:50:00 UTC,mya_chambliss,https://www.inaturalist.org/observations/61681940,https://static.inaturalist.org/photos/98727935/medium.jpg,"Dolostone Way, Dacula, GA, US",33.91458,-83.86601333,common lichens,Lecanoromycetes,common lichens,Fungi,,,,,,,,,,
61722520,Sun Oct 04 2020 17:18:28 GMT-0400 (EDT),2020-10-04 21:18:28 UTC,david_kang,https://www.inaturalist.org/observations/61722520,https://static.inaturalist.org/photos/98797061/medium.jpg,"Wildcat Cliffs Way, Lawrenceville, GA, US",34.01183055,-84.01403055,common lichens,Lecanoromycetes,common lichens,Fungi,,,,,,,,,,
61722609,Sun Oct 04 2020 17:28:08 GMT-0400 (EDT),2020-10-04 21:28:08 UTC,david_kang,https://www.inaturalist.org/observations/61722609,https://static.inaturalist.org/photos/98797190/medium.jpg,"Wildcat Cliffs Way, Lawrenceville, GA, US",34.01190555,-84.0139,common lichens,Lecanoromycetes,common lichens,Fungi,Pinus sp.,57.83,36.86,0,0,0,0,1,4.5,
61722720,Sun Oct 04 2020 17:37:34 GMT-0400 (EDT),2020-10-04 21:37:34 UTC,david_kang,https://www.inaturalist.org/observations/61722720,https://static.inaturalist.org/photos/98797360/medium.jpg,"Wildcat Cliffs Way, Lawrenceville, GA, US",34.01198612,-84.01381667,common lichens,Lecanoromycetes,common lichens,Fungi,White ash,54.45,33.96,2,3,1,2,6,5,
61723071,Sun Oct 04 2020 17:45:07 GMT-0400 (EDT),2020-10-04 21:45:07 UTC,david_kang,https://www.inaturalist.org/observations/61723071,https://static.inaturalist.org/photos/98797864/medium.jpg,"Wildcat Cliffs Way, Lawrenceville, GA, US",34.01206945,-84.01386388,,Lecanoromycetes,common lichens,Fungi,,53.33,16.58,4,1,0,4,6,,
61723207,Sun Oct 04 2020 17:52:05 GMT-0400 (EDT),2020-10-04 21:52:05 UTC,david_kang,https://www.inaturalist.org/observations/61723207,https://static.inaturalist.org/photos/98798054/medium.jpg,"Wildcat Cliffs Way, Lawrenceville, GA, US",34.01213333,-84.01385555,,Lecanoromycetes,common lichens,Fungi,,38.24,11.74,3,2,3,4,6,,
61775375,10/1/2020 17:26,2020-10-02 03:26:33 UTC,khoapham123,https://www.inaturalist.org/observations/61775375,https://inaturalist-open-data.s3.amazonaws.com/photos/98892255/medium.jpeg,"Gwinnett County, US-GA, US",33.90180833,-84.02738889,common lichens,Lecanoromycetes,common lichens,Fungi,Tulip poplar,70,87,23,6,0,3,6,1,
61775481,10/2/2020 10:06,2020-10-02 20:06:25 UTC,khoapham123,https://www.inaturalist.org/observations/61775481,https://inaturalist-open-data.s3.amazonaws.com/photos/98892469/medium.jpeg,"Gwinnett County, US-GA, US",33.90183889,-84.02748889,common lichens,Lecanoromycetes,common lichens,Fungi,Tulip poplar,56.4,76,2,0,0,0,6,1,
61776294,10/1/2020 10:01,2020-10-01 20:01:54 UTC,khoapham123,https://www.inaturalist.org/observations/61776294,https://inaturalist-open-data.s3.amazonaws.com/photos/98893982/medium.jpeg,"Gwinnett County, US-GA, US",33.9016,-84.027625,common lichens,Lecanoromycetes,common lichens,Fungi,Pinus sp.,92,51,15,1,1,2,6,1,
61778423,2020-09-30 4:56:28 PM EDT,2020-09-30 20:56:28 UTC,taylorgrant,https://www.inaturalist.org/observations/61778423,https://inaturalist-open-data.s3.amazonaws.com/photos/98897363/medium.jpeg,Suwanee,34.05160161,-84.07129984,Common Lichens,Flavoparmelia,greenshield lichens,Fungi,Quercus sp.,25.21,78,20,50,10,30,6,5,
61778649,2020-09-30 4:50:11 PM EDT,2020-09-30 20:50:11 UTC,taylorgrant,https://www.inaturalist.org/observations/61778649,https://inaturalist-open-data.s3.amazonaws.com/photos/98897851/medium.jpeg,Suwanee,34.05160161,-84.07129984,Common Lichens,Flavoparmelia,greenshield lichens,Fungi,Quercus sp.,18.86,94,80,30,15,70,6,5,
61778763,2020-09-30 4:41:56 PM EDT,2020-09-30 20:41:56 UTC,taylorgrant,https://www.inaturalist.org/observations/61778763,https://inaturalist-open-data.s3.amazonaws.com/photos/98898099/medium.jpeg,Suwanee,34.05160161,-84.07129984,Common Lichens,Flavoparmelia,greenshield lichens,Fungi,Quercus sp.,6.05,95,100,95,20,60,6,5,
